Day,widget_id,Hour Of Day,Visits,Conversions
29.3.2024,273908,22:00 - 22:59,1,0
30.3.2024,273908,02:00 - 02:59,1,0
30.3.2024,273908,06:00 - 06:59,1,0
30.3.2024,273908,08:00 - 08:59,1,0
30.3.2024,273908,09:00 - 09:59,1,0
30.3.2024,273908,11:00 - 11:59,1,0
30.3.2024,273908,17:00 - 17:59,1,0
31.3.2024,273908,01:00 - 01:59,1,0
31.3.2024,273908,09:00 - 09:59,1,0
1.4.2024,273908,11:00 - 11:59,1,0
1.4.2024,273908,12:00 - 12:59,1,0
1.4.2024,273908,13:00 - 13:59,1,0
1.4.2024,273908,15:00 - 15:59,1,0
1.4.2024,273908,16:00 - 16:59,1,0
1.4.2024,273908,22:00 - 22:59,1,0
2.4.2024,273908,00:00 - 00:59,1,0
2.4.2024,273908,05:00 - 05:59,1,0
2.4.2024,273908,09:00 - 09:59,1,0
2.4.2024,273908,10:00 - 10:59,1,0
2.4.2024,273908,11:00 - 11:59,1,0
2.4.2024,273908,17:00 - 17:59,1,0
2.4.2024,273908,21:00 - 21:59,1,0
3.4.2024,273908,02:00 - 02:59,1,0
3.4.2024,273908,03:00 - 03:59,1,0
3.4.2024,273908,16:00 - 16:59,1,0
3.4.2024,273908,17:00 - 17:59,1,0
5.4.2024,273908,02:00 - 02:59,1,0
5.4.2024,273908,09:00 - 09:59,1,0
6.4.2024,273908,01:00 - 01:59,1,0
6.4.2024,273908,02:00 - 02:59,1,0
6.4.2024,273908,14:00 - 14:59,1,0
6.4.2024,273908,17:00 - 17:59,1,0
6.4.2024,273908,19:00 - 19:59,1,0
6.4.2024,273908,20:00 - 20:59,1,0
7.4.2024,273908,07:00 - 07:59,1,0
8.4.2024,273908,06:00 - 06:59,1,0
8.4.2024,273908,14:00 - 14:59,1,0
8.4.2024,273908,15:00 - 15:59,1,1
9.4.2024,273908,01:00 - 01:59,1,0
9.4.2024,273908,05:00 - 05:59,1,0
9.4.2024,273908,15:00 - 15:59,1,0
9.4.2024,273908,20:00 - 20:59,1,0
9.4.2024,273908,22:00 - 22:59,1,0
10.4.2024,273908,00:00 - 00:59,1,0
10.4.2024,273908,08:00 - 08:59,1,0
10.4.2024,273908,17:00 - 17:59,1,0
11.4.2024,273908,10:00 - 10:59,1,0
11.4.2024,273908,11:00 - 11:59,1,0
12.4.2024,273908,11:00 - 11:59,1,0
13.4.2024,273908,09:00 - 09:59,1,0
13.4.2024,273908,15:00 - 15:59,1,0
13.4.2024,273908,19:00 - 19:59,1,0
14.4.2024,273908,11:00 - 11:59,1,0
14.4.2024,273908,22:00 - 22:59,1,0
14.4.2024,273908,23:00 - 23:59,1,0
15.4.2024,273908,01:00 - 01:59,1,0
15.4.2024,273908,03:00 - 03:59,1,0
15.4.2024,273908,10:00 - 10:59,1,0
15.4.2024,273908,11:00 - 11:59,1,0
15.4.2024,273908,14:00 - 14:59,1,0
15.4.2024,273908,15:00 - 15:59,1,0
15.4.2024,273908,19:00 - 19:59,1,0
25.3.2024,273908,12:00 - 12:59,0,1
7.4.2024,273907,20:00 - 20:59,66,0
7.4.2024,273907,13:00 - 13:59,63,1
7.4.2024,273907,12:00 - 12:59,60,2
7.4.2024,273907,21:00 - 21:59,60,0
7.4.2024,273907,18:00 - 18:59,53,0
8.4.2024,273907,22:00 - 22:59,51,0
7.4.2024,273907,22:00 - 22:59,50,0
7.4.2024,273907,19:00 - 19:59,48,0
7.4.2024,273907,14:00 - 14:59,43,0
8.4.2024,273907,20:00 - 20:59,42,0
5.4.2024,273907,10:00 - 10:59,40,0
24.3.2024,273907,12:00 - 12:59,39,0
7.4.2024,273907,17:00 - 17:59,37,0
24.3.2024,273907,11:00 - 11:59,36,0
24.3.2024,273907,14:00 - 14:59,36,0
7.4.2024,273907,11:00 - 11:59,35,0
8.4.2024,273907,21:00 - 21:59,35,0
3.4.2024,273907,11:00 - 11:59,34,0
29.3.2024,273907,12:00 - 12:59,32,0
4.4.2024,273907,10:00 - 10:59,32,0
24.3.2024,273907,13:00 - 13:59,30,0
7.4.2024,273907,15:00 - 15:59,29,0
7.4.2024,273907,16:00 - 16:59,28,0
8.4.2024,273907,19:00 - 19:59,28,0
29.3.2024,273907,13:00 - 13:59,27,0
6.4.2024,273907,12:00 - 12:59,25,0
7.4.2024,273907,10:00 - 10:59,25,1
24.3.2024,273907,10:00 - 10:59,24,1
23.3.2024,273907,20:00 - 20:59,23,0
27.3.2024,273907,12:00 - 12:59,23,0
4.4.2024,273907,09:00 - 09:59,23,0
6.4.2024,273907,13:00 - 13:59,23,0
5.4.2024,273907,09:00 - 09:59,22,0
27.3.2024,273907,13:00 - 13:59,21,0
26.3.2024,273907,10:00 - 10:59,19,0
2.4.2024,273907,10:00 - 10:59,18,1
6.4.2024,273907,09:00 - 09:59,18,0
10.4.2024,273907,21:00 - 21:59,18,0
3.4.2024,273907,10:00 - 10:59,17,0
8.4.2024,273907,11:00 - 11:59,17,2
29.3.2024,273907,14:00 - 14:59,16,0
6.4.2024,273907,10:00 - 10:59,16,0
23.3.2024,273907,21:00 - 21:59,15,0
28.3.2024,273907,09:00 - 09:59,15,0
4.4.2024,273907,08:00 - 08:59,15,0
12.4.2024,273907,19:00 - 19:59,15,0
26.3.2024,273907,09:00 - 09:59,14,0
28.3.2024,273907,10:00 - 10:59,14,0
7.4.2024,273907,08:00 - 08:59,14,0
8.4.2024,273907,10:00 - 10:59,14,0
12.4.2024,273907,13:00 - 13:59,14,0
4.4.2024,273907,11:00 - 11:59,13,0
13.4.2024,273907,21:00 - 21:59,12,0
13.4.2024,273907,22:00 - 22:59,12,0
23.3.2024,273907,17:00 - 17:59,10,1
24.3.2024,273907,15:00 - 15:59,10,0
1.4.2024,273907,10:00 - 10:59,10,0
2.4.2024,273907,09:00 - 09:59,10,0
5.4.2024,273907,08:00 - 08:59,10,0
28.3.2024,273907,11:00 - 11:59,9,0
2.4.2024,273907,08:00 - 08:59,9,0
3.4.2024,273907,09:00 - 09:59,9,0
5.4.2024,273907,11:00 - 11:59,9,0
5.4.2024,273907,12:00 - 12:59,9,0
8.4.2024,273907,23:00 - 23:59,9,0
23.3.2024,273907,22:00 - 22:59,8,1
24.3.2024,273907,09:00 - 09:59,8,0
27.3.2024,273907,11:00 - 11:59,8,0
29.3.2024,273907,11:00 - 11:59,8,0
5.4.2024,273907,07:00 - 07:59,8,0
8.4.2024,273907,16:00 - 16:59,8,0
9.4.2024,273907,11:00 - 11:59,8,0
12.4.2024,273907,20:00 - 20:59,8,0
23.3.2024,273907,16:00 - 16:59,7,0
24.3.2024,273907,16:00 - 16:59,7,0
26.3.2024,273907,11:00 - 11:59,7,0
27.3.2024,273907,10:00 - 10:59,7,0
29.3.2024,273907,10:00 - 10:59,7,0
29.3.2024,273907,15:00 - 15:59,7,0
1.4.2024,273907,09:00 - 09:59,7,0
8.4.2024,273907,08:00 - 08:59,7,0
8.4.2024,273907,14:00 - 14:59,7,0
9.4.2024,273907,12:00 - 12:59,7,0
9.4.2024,273907,13:00 - 13:59,7,0
11.4.2024,273907,21:00 - 21:59,7,0
12.4.2024,273907,18:00 - 18:59,7,0
23.3.2024,273907,23:00 - 23:59,6,0
24.3.2024,273907,17:00 - 17:59,6,0
29.3.2024,273907,18:00 - 18:59,6,0
2.4.2024,273907,07:00 - 07:59,6,0
3.4.2024,273907,12:00 - 12:59,6,0
6.4.2024,273907,11:00 - 11:59,6,0
6.4.2024,273907,14:00 - 14:59,6,0
8.4.2024,273907,12:00 - 12:59,6,0
12.4.2024,273907,15:00 - 15:59,6,0
12.4.2024,273907,17:00 - 17:59,6,0
14.4.2024,273907,18:00 - 18:59,6,0
14.4.2024,273907,20:00 - 20:59,6,0
1.4.2024,273907,11:00 - 11:59,5,0
4.4.2024,273907,12:00 - 12:59,5,0
4.4.2024,273907,21:00 - 21:59,5,0
7.4.2024,273907,09:00 - 09:59,5,0
8.4.2024,273907,06:00 - 06:59,5,0
8.4.2024,273907,15:00 - 15:59,5,0
12.4.2024,273907,16:00 - 16:59,5,0
14.4.2024,273907,17:00 - 17:59,5,0
15.4.2024,273907,20:00 - 20:59,5,0
23.3.2024,273907,18:00 - 18:59,4,0
27.3.2024,273907,15:00 - 15:59,4,0
29.3.2024,273907,16:00 - 16:59,4,0
1.4.2024,273907,19:00 - 19:59,4,0
3.4.2024,273907,08:00 - 08:59,4,0
3.4.2024,273907,13:00 - 13:59,4,0
6.4.2024,273907,08:00 - 08:59,4,0
8.4.2024,273907,07:00 - 07:59,4,0
8.4.2024,273907,09:00 - 09:59,4,0
8.4.2024,273907,17:00 - 17:59,4,0
9.4.2024,273907,06:00 - 06:59,4,0
9.4.2024,273907,08:00 - 08:59,4,0
9.4.2024,273907,10:00 - 10:59,4,0
9.4.2024,273907,15:00 - 15:59,4,0
11.4.2024,273907,07:00 - 07:59,4,0
11.4.2024,273907,08:00 - 08:59,4,0
12.4.2024,273907,12:00 - 12:59,4,0
12.4.2024,273907,14:00 - 14:59,4,0
14.4.2024,273907,19:00 - 19:59,4,0
14.4.2024,273907,21:00 - 21:59,4,0
23.3.2024,273907,13:00 - 13:59,3,0
24.3.2024,273907,07:00 - 07:59,3,0
24.3.2024,273907,18:00 - 18:59,3,1
24.3.2024,273907,21:00 - 21:59,3,0
25.3.2024,273907,10:00 - 10:59,3,0
29.3.2024,273907,17:00 - 17:59,3,0
1.4.2024,273907,15:00 - 15:59,3,0
1.4.2024,273907,17:00 - 17:59,3,0
1.4.2024,273907,18:00 - 18:59,3,0
2.4.2024,273907,13:00 - 13:59,3,0
2.4.2024,273907,14:00 - 14:59,3,0
3.4.2024,273907,14:00 - 14:59,3,0
4.4.2024,273907,07:00 - 07:59,3,0
5.4.2024,273907,16:00 - 16:59,3,0
5.4.2024,273907,17:00 - 17:59,3,0
7.4.2024,273907,23:00 - 23:59,3,0
8.4.2024,273907,00:00 - 00:59,3,0
8.4.2024,273907,05:00 - 05:59,3,0
8.4.2024,273907,13:00 - 13:59,3,0
9.4.2024,273907,00:00 - 00:59,3,0
9.4.2024,273907,07:00 - 07:59,3,0
9.4.2024,273907,14:00 - 14:59,3,0
9.4.2024,273907,18:00 - 18:59,3,0
10.4.2024,273907,17:00 - 17:59,3,0
10.4.2024,273907,22:00 - 22:59,3,0
11.4.2024,273907,06:00 - 06:59,3,0
11.4.2024,273907,19:00 - 19:59,3,0
11.4.2024,273907,20:00 - 20:59,3,0
12.4.2024,273907,11:00 - 11:59,3,0
15.4.2024,273907,09:00 - 09:59,3,0
23.3.2024,273907,11:00 - 11:59,2,0
23.3.2024,273907,12:00 - 12:59,2,0
23.3.2024,273907,15:00 - 15:59,2,0
23.3.2024,273907,19:00 - 19:59,2,0
24.3.2024,273907,20:00 - 20:59,2,0
25.3.2024,273907,14:00 - 14:59,2,0
26.3.2024,273907,18:00 - 18:59,2,0
27.3.2024,273907,18:00 - 18:59,2,0
28.3.2024,273907,08:00 - 08:59,2,0
28.3.2024,273907,12:00 - 12:59,2,0
28.3.2024,273907,13:00 - 13:59,2,0
28.3.2024,273907,14:00 - 14:59,2,0
28.3.2024,273907,16:00 - 16:59,2,0
28.3.2024,273907,20:00 - 20:59,2,0
30.3.2024,273907,00:00 - 00:59,2,0
30.3.2024,273907,07:00 - 07:59,2,0
1.4.2024,273907,08:00 - 08:59,2,0
1.4.2024,273907,13:00 - 13:59,2,0
1.4.2024,273907,14:00 - 14:59,2,0
2.4.2024,273907,19:00 - 19:59,2,0
2.4.2024,273907,20:00 - 20:59,2,0
3.4.2024,273907,15:00 - 15:59,2,0
4.4.2024,273907,13:00 - 13:59,2,0
4.4.2024,273907,16:00 - 16:59,2,0
4.4.2024,273907,17:00 - 17:59,2,0
4.4.2024,273907,20:00 - 20:59,2,0
5.4.2024,273907,00:00 - 00:59,2,0
5.4.2024,273907,14:00 - 14:59,2,0
5.4.2024,273907,15:00 - 15:59,2,0
5.4.2024,273907,18:00 - 18:59,2,0
5.4.2024,273907,21:00 - 21:59,2,0
6.4.2024,273907,15:00 - 15:59,2,0
6.4.2024,273907,16:00 - 16:59,2,0
6.4.2024,273907,17:00 - 17:59,2,0
7.4.2024,273907,07:00 - 07:59,2,0
8.4.2024,273907,02:00 - 02:59,2,0
8.4.2024,273907,18:00 - 18:59,2,0
9.4.2024,273907,01:00 - 01:59,2,0
9.4.2024,273907,02:00 - 02:59,2,0
9.4.2024,273907,09:00 - 09:59,2,0
9.4.2024,273907,17:00 - 17:59,2,0
9.4.2024,273907,20:00 - 20:59,2,0
9.4.2024,273907,22:00 - 22:59,2,0
11.4.2024,273907,11:00 - 11:59,2,0
11.4.2024,273907,13:00 - 13:59,2,0
11.4.2024,273907,14:00 - 14:59,2,0
11.4.2024,273907,15:00 - 15:59,2,0
11.4.2024,273907,17:00 - 17:59,2,0
12.4.2024,273907,22:00 - 22:59,2,0
13.4.2024,273907,07:00 - 07:59,2,0
13.4.2024,273907,09:00 - 09:59,2,0
13.4.2024,273907,19:00 - 19:59,2,0
13.4.2024,273907,20:00 - 20:59,2,0
14.4.2024,273907,01:00 - 01:59,2,0
14.4.2024,273907,07:00 - 07:59,2,0
14.4.2024,273907,16:00 - 16:59,2,1
23.3.2024,273907,10:00 - 10:59,1,0
24.3.2024,273907,00:00 - 00:59,1,0
24.3.2024,273907,03:00 - 03:59,1,0
24.3.2024,273907,19:00 - 19:59,1,0
24.3.2024,273907,23:00 - 23:59,1,0
25.3.2024,273907,09:00 - 09:59,1,0
25.3.2024,273907,11:00 - 11:59,1,0
25.3.2024,273907,13:00 - 13:59,1,0
25.3.2024,273907,16:00 - 16:59,1,0
25.3.2024,273907,18:00 - 18:59,1,0
25.3.2024,273907,20:00 - 20:59,1,0
26.3.2024,273907,12:00 - 12:59,1,0
26.3.2024,273907,13:00 - 13:59,1,0
26.3.2024,273907,15:00 - 15:59,1,0
26.3.2024,273907,20:00 - 20:59,1,0
27.3.2024,273907,00:00 - 00:59,1,0
27.3.2024,273907,16:00 - 16:59,1,0
27.3.2024,273907,17:00 - 17:59,1,0
27.3.2024,273907,20:00 - 20:59,1,0
27.3.2024,273907,23:00 - 23:59,1,0
28.3.2024,273907,00:00 - 00:59,1,0
28.3.2024,273907,01:00 - 01:59,1,0
28.3.2024,273907,06:00 - 06:59,1,0
28.3.2024,273907,18:00 - 18:59,1,0
28.3.2024,273907,22:00 - 22:59,1,2
29.3.2024,273907,09:00 - 09:59,1,0
29.3.2024,273907,21:00 - 21:59,1,0
29.3.2024,273907,22:00 - 22:59,1,0
30.3.2024,273907,09:00 - 09:59,1,0
30.3.2024,273907,10:00 - 10:59,1,0
30.3.2024,273907,15:00 - 15:59,1,0
31.3.2024,273907,09:00 - 09:59,1,0
1.4.2024,273907,12:00 - 12:59,1,0
1.4.2024,273907,21:00 - 21:59,1,0
1.4.2024,273907,22:00 - 22:59,1,0
1.4.2024,273907,23:00 - 23:59,1,0
2.4.2024,273907,04:00 - 04:59,1,0
2.4.2024,273907,15:00 - 15:59,1,0
2.4.2024,273907,17:00 - 17:59,1,0
2.4.2024,273907,18:00 - 18:59,1,0
2.4.2024,273907,21:00 - 21:59,1,0
3.4.2024,273907,00:00 - 00:59,1,0
3.4.2024,273907,16:00 - 16:59,1,0
3.4.2024,273907,17:00 - 17:59,1,0
3.4.2024,273907,18:00 - 18:59,1,0
3.4.2024,273907,19:00 - 19:59,1,0
3.4.2024,273907,21:00 - 21:59,1,0
4.4.2024,273907,02:00 - 02:59,1,0
4.4.2024,273907,14:00 - 14:59,1,0
4.4.2024,273907,15:00 - 15:59,1,0
4.4.2024,273907,18:00 - 18:59,1,0
4.4.2024,273907,23:00 - 23:59,1,0
5.4.2024,273907,05:00 - 05:59,1,0
5.4.2024,273907,13:00 - 13:59,1,0
5.4.2024,273907,20:00 - 20:59,1,0
5.4.2024,273907,22:00 - 22:59,1,0
5.4.2024,273907,23:00 - 23:59,1,0
6.4.2024,273907,01:00 - 01:59,1,0
6.4.2024,273907,02:00 - 02:59,1,0
6.4.2024,273907,07:00 - 07:59,1,0
6.4.2024,273907,18:00 - 18:59,1,0
6.4.2024,273907,21:00 - 21:59,1,0
6.4.2024,273907,22:00 - 22:59,1,0
6.4.2024,273907,23:00 - 23:59,1,0
7.4.2024,273907,00:00 - 00:59,1,0
8.4.2024,273907,01:00 - 01:59,1,0
8.4.2024,273907,03:00 - 03:59,1,0
8.4.2024,273907,04:00 - 04:59,1,0
9.4.2024,273907,03:00 - 03:59,1,0
9.4.2024,273907,04:00 - 04:59,1,0
10.4.2024,273907,15:00 - 15:59,1,0
10.4.2024,273907,16:00 - 16:59,1,0
10.4.2024,273907,18:00 - 18:59,1,0
10.4.2024,273907,23:00 - 23:59,1,0
11.4.2024,273907,04:00 - 04:59,1,0
11.4.2024,273907,09:00 - 09:59,1,0
11.4.2024,273907,18:00 - 18:59,1,0
11.4.2024,273907,22:00 - 22:59,1,0
12.4.2024,273907,01:00 - 01:59,1,0
12.4.2024,273907,03:00 - 03:59,1,0
12.4.2024,273907,09:00 - 09:59,1,0
12.4.2024,273907,10:00 - 10:59,1,0
12.4.2024,273907,21:00 - 21:59,1,0
13.4.2024,273907,00:00 - 00:59,1,0
13.4.2024,273907,13:00 - 13:59,1,0
13.4.2024,273907,15:00 - 15:59,1,0
13.4.2024,273907,17:00 - 17:59,1,0
13.4.2024,273907,23:00 - 23:59,1,0
14.4.2024,273907,05:00 - 05:59,1,0
14.4.2024,273907,08:00 - 08:59,1,0
14.4.2024,273907,09:00 - 09:59,1,0
14.4.2024,273907,10:00 - 10:59,1,0
14.4.2024,273907,12:00 - 12:59,1,0
14.4.2024,273907,13:00 - 13:59,1,0
14.4.2024,273907,15:00 - 15:59,1,0
14.4.2024,273907,22:00 - 22:59,1,0
14.4.2024,273907,23:00 - 23:59,1,0
15.4.2024,273907,15:00 - 15:59,1,0
15.4.2024,273907,16:00 - 16:59,1,0
15.4.2024,273907,17:00 - 17:59,1,0
15.4.2024,273907,18:00 - 18:59,1,0
15.4.2024,273907,19:00 - 19:59,1,0
15.4.2024,273907,21:00 - 21:59,1,0
15.4.2024,273907,22:00 - 22:59,1,0
13.4.2024,273906,21:00 - 21:59,48,1
3.4.2024,273906,20:00 - 20:59,41,0
10.4.2024,273906,21:00 - 21:59,38,1
13.4.2024,273906,22:00 - 22:59,36,0
8.4.2024,273906,10:00 - 10:59,35,0
4.4.2024,273906,09:00 - 09:59,32,0
5.4.2024,273906,09:00 - 09:59,31,0
12.4.2024,273906,19:00 - 19:59,29,0
26.3.2024,273906,17:00 - 17:59,27,0
25.3.2024,273906,19:00 - 19:59,26,0
22.3.2024,273906,22:00 - 22:59,25,0
6.4.2024,273906,09:00 - 09:59,25,1
5.4.2024,273906,20:00 - 20:59,24,0
4.4.2024,273906,08:00 - 08:59,22,0
5.4.2024,273906,13:00 - 13:59,22,0
5.4.2024,273906,19:00 - 19:59,22,0
22.3.2024,273906,12:00 - 12:59,21,0
22.3.2024,273906,20:00 - 20:59,21,0
7.4.2024,273906,14:00 - 14:59,21,0
24.3.2024,273906,20:00 - 20:59,20,1
26.3.2024,273906,16:00 - 16:59,20,0
1.4.2024,273906,08:00 - 08:59,20,0
12.4.2024,273906,18:00 - 18:59,20,0
7.4.2024,273906,08:00 - 08:59,19,0
8.4.2024,273906,08:00 - 08:59,19,0
10.4.2024,273906,18:00 - 18:59,18,0
12.4.2024,273906,20:00 - 20:59,18,0
25.3.2024,273906,20:00 - 20:59,16,0
5.4.2024,273906,14:00 - 14:59,15,0
5.4.2024,273906,21:00 - 21:59,15,0
6.4.2024,273906,08:00 - 08:59,15,0
27.3.2024,273906,16:00 - 16:59,13,0
29.3.2024,273906,13:00 - 13:59,13,0
5.4.2024,273906,10:00 - 10:59,13,0
11.4.2024,273906,19:00 - 19:59,13,0
22.3.2024,273906,11:00 - 11:59,12,0
13.4.2024,273906,16:00 - 16:59,12,1
1.4.2024,273906,09:00 - 09:59,11,0
3.4.2024,273906,12:00 - 12:59,11,0
8.4.2024,273906,09:00 - 09:59,11,0
11.4.2024,273906,17:00 - 17:59,11,0
24.3.2024,273906,19:00 - 19:59,10,0
4.4.2024,273906,10:00 - 10:59,10,0
5.4.2024,273906,07:00 - 07:59,10,0
7.4.2024,273906,09:00 - 09:59,10,0
8.4.2024,273906,11:00 - 11:59,10,0
14.4.2024,273906,18:00 - 18:59,10,0
14.4.2024,273906,19:00 - 19:59,10,0
15.4.2024,273906,21:00 - 21:59,10,0
22.3.2024,273906,13:00 - 13:59,9,0
26.3.2024,273906,15:00 - 15:59,9,0
11.4.2024,273906,18:00 - 18:59,9,0
15.4.2024,273906,20:00 - 20:59,9,0
27.3.2024,273906,15:00 - 15:59,8,1
4.4.2024,273906,12:00 - 12:59,8,0
5.4.2024,273906,08:00 - 08:59,8,0
11.4.2024,273906,08:00 - 08:59,8,0
12.4.2024,273906,17:00 - 17:59,8,0
14.4.2024,273906,12:00 - 12:59,8,0
22.3.2024,273906,23:00 - 23:59,7,0
25.3.2024,273906,09:00 - 09:59,7,0
26.3.2024,273906,14:00 - 14:59,7,0
2.4.2024,273906,02:00 - 02:59,7,0
11.4.2024,273906,07:00 - 07:59,7,0
26.3.2024,273906,20:00 - 20:59,6,0
5.4.2024,273906,11:00 - 11:59,6,0
5.4.2024,273906,18:00 - 18:59,6,0
6.4.2024,273906,17:00 - 17:59,6,0
6.4.2024,273906,19:00 - 19:59,6,0
10.4.2024,273906,17:00 - 17:59,6,0
11.4.2024,273906,20:00 - 20:59,6,0
12.4.2024,273906,13:00 - 13:59,6,0
12.4.2024,273906,14:00 - 14:59,6,0
13.4.2024,273906,17:00 - 17:59,6,0
14.4.2024,273906,14:00 - 14:59,6,0
22.3.2024,273906,21:00 - 21:59,5,0
23.3.2024,273906,10:00 - 10:59,5,0
26.3.2024,273906,19:00 - 19:59,5,0
29.3.2024,273906,10:00 - 10:59,5,0
3.4.2024,273906,21:00 - 21:59,5,0
7.4.2024,273906,13:00 - 13:59,5,0
7.4.2024,273906,15:00 - 15:59,5,0
11.4.2024,273906,09:00 - 09:59,5,0
11.4.2024,273906,10:00 - 10:59,5,0
11.4.2024,273906,21:00 - 21:59,5,0
12.4.2024,273906,12:00 - 12:59,5,0
13.4.2024,273906,14:00 - 14:59,5,0
13.4.2024,273906,18:00 - 18:59,5,0
13.4.2024,273906,19:00 - 19:59,5,0
14.4.2024,273906,15:00 - 15:59,5,0
14.4.2024,273906,16:00 - 16:59,5,0
23.3.2024,273906,09:00 - 09:59,4,0
27.3.2024,273906,13:00 - 13:59,4,0
27.3.2024,273906,14:00 - 14:59,4,0
27.3.2024,273906,17:00 - 17:59,4,0
29.3.2024,273906,11:00 - 11:59,4,0
29.3.2024,273906,15:00 - 15:59,4,0
29.3.2024,273906,17:00 - 17:59,4,0
2.4.2024,273906,09:00 - 09:59,4,0
2.4.2024,273906,16:00 - 16:59,4,0
3.4.2024,273906,08:00 - 08:59,4,0
3.4.2024,273906,10:00 - 10:59,4,0
3.4.2024,273906,19:00 - 19:59,4,0
3.4.2024,273906,22:00 - 22:59,4,0
5.4.2024,273906,17:00 - 17:59,4,0
5.4.2024,273906,22:00 - 22:59,4,0
6.4.2024,273906,12:00 - 12:59,4,0
7.4.2024,273906,12:00 - 12:59,4,0
10.4.2024,273906,22:00 - 22:59,4,1
12.4.2024,273906,16:00 - 16:59,4,0
12.4.2024,273906,22:00 - 22:59,4,0
13.4.2024,273906,07:00 - 07:59,4,0
13.4.2024,273906,23:00 - 23:59,4,0
14.4.2024,273906,11:00 - 11:59,4,0
14.4.2024,273906,17:00 - 17:59,4,0
15.4.2024,273906,17:00 - 17:59,4,0
23.3.2024,273906,11:00 - 11:59,3,0
23.3.2024,273906,12:00 - 12:59,3,0
23.3.2024,273906,13:00 - 13:59,3,0
25.3.2024,273906,12:00 - 12:59,3,0
25.3.2024,273906,13:00 - 13:59,3,0
25.3.2024,273906,22:00 - 22:59,3,0
26.3.2024,273906,18:00 - 18:59,3,0
29.3.2024,273906,12:00 - 12:59,3,0
29.3.2024,273906,19:00 - 19:59,3,0
1.4.2024,273906,10:00 - 10:59,3,0
2.4.2024,273906,07:00 - 07:59,3,0
2.4.2024,273906,08:00 - 08:59,3,0
2.4.2024,273906,12:00 - 12:59,3,0
3.4.2024,273906,11:00 - 11:59,3,0
4.4.2024,273906,11:00 - 11:59,3,0
4.4.2024,273906,14:00 - 14:59,3,0
6.4.2024,273906,00:00 - 00:59,3,0
6.4.2024,273906,10:00 - 10:59,3,0
6.4.2024,273906,11:00 - 11:59,3,0
6.4.2024,273906,13:00 - 13:59,3,0
6.4.2024,273906,21:00 - 21:59,3,0
7.4.2024,273906,11:00 - 11:59,3,0
7.4.2024,273906,18:00 - 18:59,3,0
8.4.2024,273906,12:00 - 12:59,3,0
11.4.2024,273906,11:00 - 11:59,3,0
11.4.2024,273906,15:00 - 15:59,3,0
12.4.2024,273906,08:00 - 08:59,3,0
12.4.2024,273906,09:00 - 09:59,3,0
13.4.2024,273906,00:00 - 00:59,3,0
13.4.2024,273906,09:00 - 09:59,3,0
13.4.2024,273906,11:00 - 11:59,3,0
13.4.2024,273906,13:00 - 13:59,3,0
13.4.2024,273906,15:00 - 15:59,3,0
14.4.2024,273906,04:00 - 04:59,3,0
14.4.2024,273906,13:00 - 13:59,3,0
15.4.2024,273906,18:00 - 18:59,3,0
22.3.2024,273906,16:00 - 16:59,2,0
23.3.2024,273906,00:00 - 00:59,2,0
23.3.2024,273906,14:00 - 14:59,2,0
23.3.2024,273906,15:00 - 15:59,2,0
24.3.2024,273906,12:00 - 12:59,2,0
24.3.2024,273906,17:00 - 17:59,2,0
24.3.2024,273906,21:00 - 21:59,2,0
25.3.2024,273906,11:00 - 11:59,2,0
26.3.2024,273906,09:00 - 09:59,2,0
26.3.2024,273906,13:00 - 13:59,2,0
26.3.2024,273906,21:00 - 21:59,2,0
27.3.2024,273906,10:00 - 10:59,2,0
27.3.2024,273906,21:00 - 21:59,2,1
28.3.2024,273906,09:00 - 09:59,2,0
28.3.2024,273906,13:00 - 13:59,2,0
28.3.2024,273906,15:00 - 15:59,2,0
29.3.2024,273906,14:00 - 14:59,2,0
2.4.2024,273906,01:00 - 01:59,2,0
3.4.2024,273906,02:00 - 02:59,2,0
3.4.2024,273906,18:00 - 18:59,2,0
4.4.2024,273906,13:00 - 13:59,2,0
4.4.2024,273906,16:00 - 16:59,2,0
5.4.2024,273906,12:00 - 12:59,2,1
6.4.2024,273906,07:00 - 07:59,2,0
6.4.2024,273906,14:00 - 14:59,2,0
7.4.2024,273906,10:00 - 10:59,2,0
7.4.2024,273906,16:00 - 16:59,2,0
8.4.2024,273906,14:00 - 14:59,2,0
8.4.2024,273906,17:00 - 17:59,2,0
9.4.2024,273906,00:00 - 00:59,2,0
10.4.2024,273906,19:00 - 19:59,2,0
12.4.2024,273906,15:00 - 15:59,2,0
12.4.2024,273906,21:00 - 21:59,2,0
12.4.2024,273906,23:00 - 23:59,2,0
13.4.2024,273906,10:00 - 10:59,2,0
13.4.2024,273906,20:00 - 20:59,2,0
14.4.2024,273906,00:00 - 00:59,2,0
15.4.2024,273906,09:00 - 09:59,2,0
15.4.2024,273906,16:00 - 16:59,2,0
22.3.2024,273906,08:00 - 08:59,1,0
22.3.2024,273906,09:00 - 09:59,1,0
22.3.2024,273906,10:00 - 10:59,1,0
22.3.2024,273906,14:00 - 14:59,1,0
22.3.2024,273906,15:00 - 15:59,1,0
23.3.2024,273906,03:00 - 03:59,1,0
23.3.2024,273906,06:00 - 06:59,1,0
23.3.2024,273906,17:00 - 17:59,1,0
23.3.2024,273906,20:00 - 20:59,1,0
23.3.2024,273906,21:00 - 21:59,1,0
24.3.2024,273906,00:00 - 00:59,1,0
