Day,Hour Of Day,widget_id,Unique visits,Conversions
23.1.2024,06:00 - 06:59,271150,1,0
23.1.2024,11:00 - 11:59,271150,1,0
31.1.2024,10:00 - 10:59,271150,1,0
31.1.2024,19:00 - 19:59,271150,1,0
1.2.2024,10:00 - 10:59,271150,1,0
24.2.2024,10:00 - 10:59,271150,1,0
14.3.2024,18:00 - 18:59,271150,1,0
14.3.2024,20:00 - 20:59,271150,1,0
14.3.2024,21:00 - 21:59,271150,0,1
1.1.2024,15:00 - 15:59,271148,1,0
1.1.2024,21:00 - 21:59,271148,1,0
2.1.2024,15:00 - 15:59,271148,1,0
5.1.2024,13:00 - 13:59,271148,1,0
5.1.2024,20:00 - 20:59,271148,1,0
6.1.2024,14:00 - 14:59,271148,1,0
7.1.2024,11:00 - 11:59,271148,1,0
7.1.2024,12:00 - 12:59,271148,1,0
7.1.2024,14:00 - 14:59,271148,1,0
8.1.2024,09:00 - 09:59,271148,1,0
8.1.2024,10:00 - 10:59,271148,1,0
8.1.2024,11:00 - 11:59,271148,1,0
8.1.2024,14:00 - 14:59,271148,1,0
8.1.2024,15:00 - 15:59,271148,1,0
8.1.2024,16:00 - 16:59,271148,1,0
8.1.2024,19:00 - 19:59,271148,1,0
9.1.2024,15:00 - 15:59,271148,1,0
14.1.2024,16:00 - 16:59,271148,1,0
15.1.2024,11:00 - 11:59,271148,1,0
15.1.2024,17:00 - 17:59,271148,1,0
16.1.2024,17:00 - 17:59,271148,1,0
17.1.2024,10:00 - 10:59,271148,1,0
17.1.2024,11:00 - 11:59,271148,1,0
17.1.2024,12:00 - 12:59,271148,1,0
17.1.2024,13:00 - 13:59,271148,1,0
17.1.2024,17:00 - 17:59,271148,2,0
17.1.2024,20:00 - 20:59,271148,1,0
18.1.2024,11:00 - 11:59,271148,1,0
18.1.2024,20:00 - 20:59,271148,1,0
19.1.2024,10:00 - 10:59,271148,1,0
19.1.2024,12:00 - 12:59,271148,1,0
20.1.2024,10:00 - 10:59,271148,1,0
20.1.2024,15:00 - 15:59,271148,1,0
21.1.2024,12:00 - 12:59,271148,1,0
21.1.2024,16:00 - 16:59,271148,1,0
22.1.2024,19:00 - 19:59,271148,1,0
23.1.2024,08:00 - 08:59,271148,1,0
24.1.2024,16:00 - 16:59,271148,1,0
24.1.2024,20:00 - 20:59,271148,1,0
27.1.2024,16:00 - 16:59,271148,1,0
28.1.2024,16:00 - 16:59,271148,1,0
28.1.2024,17:00 - 17:59,271148,1,0
29.1.2024,12:00 - 12:59,271148,1,0
30.1.2024,10:00 - 10:59,271148,1,0
31.1.2024,11:00 - 11:59,271148,1,0
31.1.2024,16:00 - 16:59,271148,1,0
31.1.2024,19:00 - 19:59,271148,1,0
31.1.2024,20:00 - 20:59,271148,1,0
1.2.2024,12:00 - 12:59,271148,1,0
2.2.2024,12:00 - 12:59,271148,1,0
20.2.2024,11:00 - 11:59,271148,2,0
21.2.2024,12:00 - 12:59,271148,1,0
21.2.2024,21:00 - 21:59,271148,1,0
22.2.2024,10:00 - 10:59,271148,1,0
22.2.2024,12:00 - 12:59,271148,1,0
23.2.2024,16:00 - 16:59,271148,1,0
26.2.2024,14:00 - 14:59,271148,1,0
27.2.2024,19:00 - 19:59,271148,2,0
27.2.2024,21:00 - 21:59,271148,1,0
5.3.2024,04:00 - 04:59,271148,1,0
5.3.2024,15:00 - 15:59,271148,1,0
7.3.2024,19:00 - 19:59,271148,1,0
8.3.2024,22:00 - 22:59,271148,1,0
14.3.2024,18:00 - 18:59,271148,1,0
15.3.2024,11:00 - 11:59,271148,1,0
16.3.2024,23:00 - 23:59,271148,1,0
23.2.2024,18:00 - 18:59,271147,1,0
24.2.2024,09:00 - 09:59,271147,1,0
2.1.2024,00:00 - 00:59,271145,1,0
2.1.2024,15:00 - 15:59,271145,2,0
2.1.2024,20:00 - 20:59,271145,1,0
3.1.2024,15:00 - 15:59,271145,1,0
3.1.2024,21:00 - 21:59,271145,1,0
3.1.2024,22:00 - 22:59,271145,1,0
3.1.2024,23:00 - 23:59,271145,1,0
4.1.2024,11:00 - 11:59,271145,1,0
4.1.2024,17:00 - 17:59,271145,1,0
4.1.2024,19:00 - 19:59,271145,1,0
5.1.2024,20:00 - 20:59,271145,1,0
7.1.2024,12:00 - 12:59,271145,1,0
7.1.2024,13:00 - 13:59,271145,1,0
7.1.2024,14:00 - 14:59,271145,1,0
7.1.2024,15:00 - 15:59,271145,1,0
7.1.2024,16:00 - 16:59,271145,1,0
8.1.2024,10:00 - 10:59,271145,1,0
8.1.2024,13:00 - 13:59,271145,4,0
8.1.2024,14:00 - 14:59,271145,2,0
8.1.2024,15:00 - 15:59,271145,1,0
9.1.2024,10:00 - 10:59,271145,3,0
10.1.2024,14:00 - 14:59,271145,2,0
10.1.2024,15:00 - 15:59,271145,1,0
10.1.2024,16:00 - 16:59,271145,1,0
10.1.2024,17:00 - 17:59,271145,1,0
10.1.2024,18:00 - 18:59,271145,2,0
10.1.2024,19:00 - 19:59,271145,1,0
10.1.2024,21:00 - 21:59,271145,1,0
11.1.2024,23:00 - 23:59,271145,1,0
14.1.2024,10:00 - 10:59,271145,1,0
15.1.2024,12:00 - 12:59,271145,1,0
15.1.2024,14:00 - 14:59,271145,1,0
15.1.2024,20:00 - 20:59,271145,1,0
16.1.2024,13:00 - 13:59,271145,1,0
16.1.2024,15:00 - 15:59,271145,2,0
16.1.2024,16:00 - 16:59,271145,1,0
